,gPlusPlaceId,placename
21905,104318292366466966661,Taco Bell
21906,112384910856951295165,Wolfgang Puck Express
21907,100350652607729984933,Party City
21908,102248376345726257810,Terrace Pointe Cafe
21909,117308456185494342809,T-Mobile Roseville
21910,104846476424963021047,Verizon Wireless
21911,102859498252972197456,Sushi House
21912,116942852631530659094,McDonald's
21913,108121692384325168153,Tao
21914,114247321329263534831,Pizza Hut
21915,110632167432970463297,Tompkins Square Bar and Grill
21916,108052461342982160869,Three Flames Restaurant
21917,110072908419350472578,Little Hunan
21918,112083320823154852460,Wendy's
21919,113057128718493265970,Cafe San Jose
21920,105883692215835321149,Boxed Foods Company
21921,105445843275636374542,Royal Thai Restaurant
21922,114748045963036160999,Walmart Neighborhood Market
21923,100562157790486876614,Applebee's
21924,109246011291500648073,Sizzler
21925,100247648687779949400,Macy's
21926,104099539789681839893,Marie Callender's
21927,111506755731413200734,Green Zone
21928,117020555264140681894,Marshalls
21929,117985134837297761688,In-N-Out Burger
21930,118104104018539915257,Tea Station
21931,100335722663713975802,Whaling Bar & Grill
21932,115419166085577096811,L&L Hawaiian Barbecue
21933,116521553228516810753,Driftwood Cafe
21934,114036535212790907798,Napa Valley Pizza & Pasta
21935,114533470310434526661,Mangiare
21936,107463438113023313258,Darya Restaurant
21937,100384706515258036251,Ariya
21938,112470492861758020112,Edible Arrangements
21939,113748902574698887235,KFC Henderson
21940,109898576268208493596,Walmart
21941,101521702031153669436,Pizza Guys
21942,107066112741284904353,Pizza Hut
21943,108692168615428999519,Rick's Restaurant
21944,112641959495835870923,Panda Express
21945,117814154574799490298,Bella Italia
21946,113534344599473270517,Cheese Steak Shop
21947,107787583367190419157,Denny's
21948,101353891129161963881,Mi Lindo Peru Restaurant
21949,101759487149204490015,IHOP
21950,103037289402760588173,Hooters
21951,111012937095595237011,Baskin Robbins
21952,114762233908623256472,Panera Bread
21953,111150162739341996284,Nettie's Crab Shack
21954,101211882709259794017,Walmart
21955,113463820261561365864,Fat Ivor's Rib Rack
21956,104455271647539688716,Walgreens
21957,104825088817691056143,Denny's
21958,109508051086878270796,Mc Donald's
21959,111633410018054366856,McDonald's
21960,117030714594483674011,Smart & Final
21961,114345095876575383346,Verizon Plus
21962,115029710220582603593,Sears
21963,111477466923313356274,Zen Buffet
21964,109886194590351212716,Vineyard House Restaurant
21965,100000950339687059431,Oggi's
21966,100198846072928382012,Belacan Grill
21967,103214647859991579325,Rollie's Bakery
21968,105900120274419581738,Zpizza
21969,106884867496134780714,Mimi's Cafe
21970,109489070729887554550,Naan & Kabob
21971,110192738114880166011,John's Place
21972,111085467842025325103,Cafe Rio Mexican Grill
21973,111551725942926590569,Hacienda Restaurant
21974,111700064640510051534,Peet's Coffee & Tea
21975,115280377282110913498,Kai Sushi
21976,110816797161332932156,Pollo Campero
21977,108727206236197140295,Bangkok Orchid
21978,114238256326754833901,Bangkok 9
21979,117371772379423321531,Trader Joe's
21980,111989850826648361081,Roma Italian Deli Restaurant
21981,104226871320980417222,Liz's Antique Hardware
21982,104803657278788878192,Furiwa Chinese Seafood Restaurant
21983,106462719942755822848,Liquid Juice Bar
21984,108967927389637704292,The Coffee Company
21985,109104682698092428229,Walgreens Store Los Angeles
21986,114147907782593240328,K&L Wine Merchants
21987,116162580733694782818,Chado Tea Room
21988,114493840898719730919,Krua Thai Cafe
21989,103821782520488530038,7-Eleven
21990,100295593894395249136,Sumo Japanese Restaurant
21991,104286810779322526235,Lotsa Pasta
21992,104629647979447512089,Landry's Seafood House
21993,112991741725525257400,Bangkok Blue Thai Cuisine
21994,104857404723420086492,Kohl's
21995,104764203839894325306,UPS Store
21996,111904487425425832235,Hendo's Local
21997,113244996179770871727,Lakeview Restaurant Desert Springs Marriott
21998,113846430635711895984,Target
21999,116941355648733235294,Havana Mania
22000,118193909609388960937,Starbucks
22001,105631591708315603489,California Pizza Kitchen
22002,116775497223809231874,Suzanne's Country Deli
22003,110687557024974457953,Rosso Pizzeria + Wine Bar
22004,100635832975898402783,Michael's on Naples Ristorante
22005,102059521737721082703,Mai Tai Bar
22006,102332717272572359462,The Red Room
22007,115349947660919849916,Alberto's Mexican Food
22008,107695699124529876107,Kang Nam Tofu House
22009,103637270753581823880,Cinnabon
22010,104601422077427985793,Gay 90's Pizza Co.
22011,100309855402813986905,Baja Fresh Mexican Grill
22012,101469651741534705923,Money Pancho Mexican Restaurant
22013,104309506085310104876,Yolanda's
22014,106973923775238853379,Albertsons
22015,108949230789932935383,Ralphs
22016,109770185075251078046,Starbucks
22017,110513536899049586809,El Tecolote Restaurant
22018,115107549460315030511,Forever 21
22019,116507270501729545995,Target
22020,109748128405686989442,Chipotle Mexican Grill
22021,101910049346291323791,Salvation Army Thrift Store
22022,113549317701980429421,IHOP Restaurant
22023,107181632997533118419,Popeyes
22024,105431317069498417617,Outback Steakhouse
22025,113555261809578783340,Panera Bread
22026,118037302962303978241,Daphne's california greek
22027,117751317016628971169,Caffè Museo
22028,105114926132773640752,Dunkin' Donuts
22029,105439409156182494760,Orchard Supply Hardware
22030,106120918868294244740,Zachs Cafe
22031,118239903100766332538,Little Caesars Pizza
22032,106708752783008853534,Iva Lee's
22033,115052360240424155987,Noeteca
22034,102049386761856947061,McDonald's
22035,107499523016507517913,Cactus Taqueria
22036,115833439960777117221,La Villa
22037,100197348051256956808,Bombay Restaurant Cuisine of India
22038,115546449653945672456,Starbucks
22039,105341980730290995635,Wolfe Burgers
22040,117359065210202270280,English Ales Brewery
22041,103506900101452491441,Sylvester's Burgers
22042,114794428743500703380,A-Town Diner & Deli
22043,114674783109219483308,Mikaku Restaurant
22044,111915458553884266580,San Simeon Beach Bar & Grill
22045,101084621835130434205,The Green Flash
22046,108567439500493704942,Rye
22047,112983514143173003616,B3
22048,113039391985179622929,Mission Creek Cafe
22049,116189182674617098531,AT&T
22050,117098358725463868988,RadioShack
22051,104832341332981209304,Taco Bell
22052,108815449327127683054,Architectural Salvage of San Diego
22053,114237869097555777289,Jitlada Thai Cuisine
22054,102273380228268436033,Jamms Restaurant
22055,111189938508208312319,Which Wich Superior Sandwiches
22056,118252778968442475363,Skaf's
22057,105229656888605495198,Chris' & Pitt's Restaurant
22058,108248526913485684917,Olive Garden
22059,117157606834055754168,Red Robin Gourmet Burgers
22060,102506326588315013094,Brooklyn Hardware
22061,100394627343486671928,Wendy's
22062,101895268811880388826,Capriotti's Sandwich Shop
22063,103741069397986472315,Loving Hut
22064,100585437918920445740,The Golden Truffle Catering & Restaurant
22065,115229268866887363878,Starbucks
22066,112566929048968527959,Jack In the Box
22067,100456603365830062568,Da Flora
22068,109188178420718930300,Le Clafoutis
22069,104913991388951799994,El Pollo Loco
22070,107381702349816310232,Little Caesars Pizza
22071,109532883594892546284,Taco Bell
22072,112749593715973865052,Speedy Burritos
22073,110993258769136170619,Little Henry's
22074,114601834586337111998,FedEx Office Print & Ship Center
22075,114700655384737263709,Fibbar MaGees
22076,105253290733658852365,Starbucks
22077,103761693223769953325,Walmart Supercenter
22078,104010701994454451407,Popeye's Chicken & Biscuits
22079,105409296461425772465,The Fireside Grille
22080,103844612703449297794,Deja Vu Restaurant
22081,113597580585014914202,Taco Bell
22082,110946490390630264020,Kampai Sushi
22083,106153006912894876105,McDonald's
22084,109555425578172282059,Buon Gusto Ristorante & Bar
22085,111001336705692737675,DSW Designer Shoe Warehouse
22086,117655096551510352327,Best Buy Mobile
22087,110341863760180410663,The Home Depot
22088,100088961367124233091,Las Playas Restaurant
22089,113481218665447224875,Anderson's True Value Hardware
22090,111530958157576463919,Domino's Pizza
22091,115338056967600787772,Stuft Pizza
22092,116364589867247242771,El Buen Gusto
22093,103010341462146303472,Chili's Grill & Bar
22094,100016210060698882593,In-N-Out Burger
22095,112146326221070111100,Ted's Burgers
22096,115154711902033016076,Papa John's Pizza
22097,100286902213365496435,Walgreens Pharmacies
22098,104263461161186347686,Save Mart Supermarkets
22099,113624673501051512759,Trader Joe's
22100,107429408998860543809,Herbs and Rye
22101,108280632926196221258,Greens & Proteins
22102,116812649558650941184,Pecorino Restaurant
22103,106873881745497036620,BCD Tofu House
22104,102730871366846986678,Hurry Curry Indian Food
22105,107500643357679749113,House of Thai Taste
22106,108269782564150132805,Wrap This Mediterranean Cuisine
22107,109076412533270218294,Oregano's Wood-Fired Pizza
22108,112291826898935776275,Celadon Thai Kitchen
22109,117746541748703761467,El Pollo Loco
22110,113095486016868012526,Subway
22111,115572751611353169827,KFC Irvine
22112,109717649676626249930,Pizza Hut
22113,112501944001630294953,Cozymel's Mexican Grill
22114,105841887795805085951,Public Kitchen & Bar
22115,107221221001451040299,Zankou Chicken
22116,117064494204607053666,The Coffee Bean & Tea Leaf
22117,104156546203132259722,Cafe Ethiopia
22118,111642507885459143495,Neno's Pizza
22119,100154696704512098737,California Noodle House
22120,102812360226285293229,Ringer Hut
22121,110859004883389894823,Outback Steakhouse
22122,105237091750401930544,Pizza Hut
22123,106526546408032687282,Mo's Smokehouse BBQ
22124,107321183071743303640,Toad Hall
22125,115280600462332906849,Gardena Bowling Center
22126,115028969594527238647,Arby's
22127,106704332195022391834,Mona Lisa Italian Foods
22128,109260371857234088368,Capital Seafood
22129,104192954768528382261,TGI Fridays
22130,109735790777521025546,Chaya Venice
22131,116157476882108243341,La Estrella Restaurant
22132,117354151745126306166,The Home Depot - Mira Mesa
22133,111741475179269228861,Bagel Cafe
22134,114017153095778878660,Shintori Sushi Factory
22135,106503879958912467148,Aroma Indian Cuisine
22136,115222882512577351249,Best Buy
22137,112535800569770776955,Sam Woo BBQ
22138,107280786069786826038,Wild Thyme Deli & Cafe
22139,115160724962220726053,Casa Blanca Mexican Restaurant
22140,111953585386464470724,Verizon Wireless
22141,109448206338334856499,Vivoli Cafe' & Trattoria
22142,117437330491388263696,Juices Fountain
22143,110484418976416005952,Target Pharmacy
22144,102267625023489123471,Fish Camp
22145,118215863458821081621,Five Guys Burgers & Fries
22146,115406568646227680726,Old Venice Restaurant
22147,110412351107075229820,lululemon athletica
22148,116257499526974875684,Chada Thai Cuisine
22149,103191578000011278381,Shabu-Sen
22150,107713123470085710085,Jamba Juice
22151,108481600144760426042,Taco Bell
22152,110533961873246434616,Nation's Giant Hamburgers
22153,116907548015790237263,"Jack in the Box - Benicia, CA"
22154,118409356879832153523,Mountain Mike's Pizza
22155,100689091179373354204,J B J's Round-Up Pizza & Grub
22156,113609171352366082457,Cal Bowl
22157,103366810279933706221,RadioShack
22158,116267210628627784484,Taco Bell
22159,115866275897381368438,MetroPCS
22160,107381343962678072512,Renata's Creperie
22161,107126930097845216337,U-Haul Neighborhood Dealer
22162,104527870628777511290,Carl's Jr. / Green Burrito
22163,110086459112553078581,Foot Locker
22164,102663782424574315102,Burger King
22165,105106651439840055419,Rubicon Brewing Co
22166,111964651461784172583,Hallie's
22167,106837531795112953479,Lazy Dog Cafe
22168,102350115277984106668,China A Gogo
22169,109100563528234622897,Miso Japanese Cuisine
22170,101727884454912035970,Grocery Outlet
22171,108989165308583105118,Target
22172,112273894993900655561,Downtown Berkeley BART Station
22173,111252176918156317533,McDonald's
22174,103877833861554705060,McDonald's
22175,112587234271671819441,Shepherd's Inn
22176,103183338835676135991,Del Mar Shell
22177,107710224716176333197,Islands
22178,110579174945354528018,The Village Grille
22179,109253358381136104088,Norm's Place
22180,111490787438171218113,Walmart Supercenter
22181,108685236910883930366,Domino's Pizza
22182,105147143187299033643,Red Robin Gourmet Burgers
22183,106913057195554950555,Verizon Wireless Corporate Office
22184,113656373773301357766,Pedro's Tacos
22185,113604185647648654444,La Terrazza Ristorante
22186,106617831967008991969,Abercrombie & Fitch
22187,113792013870433825052,Channel City True Value Hardware
22188,105732782818380173826,Mumbai Chowk
22189,106571020466942070218,Applebee's
22190,104006140855992407197,Petrossian
22191,109136768072778105236,Lemonade
22192,101649327101101828484,Dickey's Barbecue Pit
22193,112772037920076738258,Sizzler
22194,109326755200538909871,Sunnymead Burgers
22195,104678539124773639309,Starbucks
22196,102156850784970263762,Chipotle Mexican Grill
22197,101545043007863984916,Fresco Cafe
22198,115712888708986285867,Palms Steak & Seafood
22199,102769199408001939669,Jersey Mike's Subs
22200,115917758475338295986,Dairy Queen
22201,112785696449662392087,Cojutepeque Restaurant
22202,106682327072195643066,Farm Artisan Foods Restaurant
22203,115485092408004849031,A Dong Restaurant II
22204,115712702301910051249,La Taquiza Mexican Grill
22205,102286057186854200749,BJ's Restaurant & Brewhouse
22206,117712773623387219675,My Place Restaurant
22207,116336403904254578520,The Green Olive
22208,101810180110359035619,Ross Dress For Less
22209,113727828917659458686,In-N-Out Burger
22210,103691507104854437129,Chili's Grill & Bar
22211,105146175701173685808,Papa John's Pizza
22212,107132417436377328967,Cost Plus World Market
22213,112540121178683793388,C Restaurant & Bar
22214,102373150967005902068,SmithHouse Tap & Grill
22215,115228768204030100596,China Gate
22216,114056791972964077377,Burger King
22217,101117178630668794813,Mivan Mediterranean Cuisine
22218,102066403297079740044,Caffe MezzaLuna
22219,102911142933337154769,Trader Joe's
22220,103441292186878072885,Trader Joe's
22221,105390259865212606921,Cafe Del Sol
22222,106078191107358996334,Cetrella
22223,106670331551429911051,Tres Amigos Restaurant
22224,110347192108794711268,Sushi Main Street
22225,112088347335006530596,Petco Animal Supplies - San Mateo
22226,113460682346247190422,Safeway
22227,116494702389236297941,Shiki Japanese Cuisine
22228,116772951282669536166,Joe's
22229,117594262214509445882,Safeway
22230,110630908323661490191,Vees Cafe
22231,100289321395092491565,Fresh & Easy Neighborhood Market
22232,110422172607655466077,Giant Grinder Deli
22233,112796104977071442279,Mazzarino's Italian Restaurant
22234,102064183079305767283,Deli
